CellType,Gene.names,rank,experiment.score,Gene.names_2,CellType_2
ACT_NK.dim_,CCL3,0.16349726,0.955,IDE,NOT_mTregs_
ACT_NK.dim_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_NK.dim_,CCL3,0.10562345,0.955,IDE,NOT_NK.bright_
ACT_NK.dim_,CCL3,0.0524706,0.955,IDE,NOT_NK.dim_
ACT_NK.dim_,CCL3,0.10564792,0.955,IDE,NOT_nTregs_
ACT_NK.dim_,CCL3,0.22049375,0.955,IDE,NOT_pDC_
ACT_NK.dim_,CCL3,0.1623062,0.955,IDE,NOT_T4.CM_
ACT_NK.dim_,CCL3,0.16246423,0.955,IDE,NOT_T4.EM_
ACT_NK.dim_,CCL3,0.05285455,0.955,IDE,NOT_T4.EMRA_
ACT_NK.dim_,CCL3,0.10610506,0.955,IDE,NOT_T4.naive_
ACT_NK.dim_,CCL3,0.10655193,0.955,IDE,NOT_T8.CM_
ACT_NK.dim_,CCL3,0.10747671,0.955,IDE,NOT_T8.EM_
ACT_NK.dim_,CCL3,0.10684611,0.955,IDE,NOT_T8.EMRA_
ACT_NK.dim_,CCL3,0.10551901,0.955,IDE,NOT_T8.naive_
ACT_NK.dim_,CCL3,0.10858664,0.955,IDE,NOT_Th1_
ACT_NK.dim_,CCL3,0.16218012,0.955,IDE,NOT_Th17_
ACT_NK.dim_,CCL3,0.10733768,0.955,IDE,NOT_Th2_
ACT_NK.dim_,IDE,0.09323066,0.955,CCL3,ACT_pDC_
ACT_NK.dim_,IDE,0.10279767,0.955,CCL3,ACT_T4.CM_
ACT_NK.dim_,IDE,0.12463229,0.955,CCL3,ACT_T4.EM_
ACT_NK.dim_,IDE,0.12672326,0.955,CCL3,ACT_T4.EMRA_
ACT_NK.dim_,IDE,0.08550312,0.955,CCL3,ACT_T8.CM_
ACT_NK.dim_,IDE,0.10488593,0.955,CCL3,ACT_T8.EM_
ACT_NK.dim_,IDE,0.10298949,0.955,CCL3,ACT_T8.EMRA_
ACT_NK.dim_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_NK.dim_,IDE,0.08612935,0.955,CCL3,NOT_MO.classical_
ACT_nTregs_,IDE,0.2525098,0.955,CCL3,ACT_pDC_
ACT_nTregs_,IDE,0.27842151,0.955,CCL3,ACT_T4.CM_
ACT_nTregs_,IDE,0.33755928,0.955,CCL3,ACT_T4.EM_
ACT_nTregs_,IDE,0.34322256,0.955,CCL3,ACT_T4.EMRA_
ACT_nTregs_,IDE,0.23158023,0.955,CCL3,ACT_T8.CM_
ACT_nTregs_,IDE,0.28407743,0.955,CCL3,ACT_T8.EM_
ACT_nTregs_,IDE,0.27894104,0.955,CCL3,ACT_T8.EMRA_
ACT_nTregs_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_nTregs_,IDE,0.23327633,0.955,CCL3,NOT_MO.classical_
ACT_pDC_,CCL3,0.06079503,0.955,IDE,ACT_pDC_
ACT_pDC_,CCL3,0.50659723,0.955,IDE,ACT_T4.CM_
ACT_pDC_,CCL3,0.53942959,0.955,IDE,ACT_T4.EM_
ACT_pDC_,CCL3,0.37695072,0.955,IDE,ACT_T4.EMRA_
ACT_pDC_,CCL3,0.37835678,0.955,IDE,ACT_T4.naive_
ACT_pDC_,CCL3,0.40911228,0.955,IDE,ACT_T8.CM_
ACT_pDC_,CCL3,0.34606087,0.955,IDE,ACT_T8.EM_
ACT_pDC_,CCL3,0.06104259,0.955,IDE,ACT_T8.EMRA_
ACT_pDC_,CCL3,0.0936203,0.955,IDE,ACT_T8.naive_
ACT_pDC_,CCL3,0.02990467,0.955,IDE,NOT_Basophil_
ACT_pDC_,CCL3,0.0596052,0.955,IDE,NOT_B.memory_
ACT_pDC_,CCL3,0.02921344,0.955,IDE,NOT_B.naive_
ACT_pDC_,CCL3,0.0930175,0.955,IDE,NOT_B.plasma_
ACT_T4.EM_,CCL3,0.07967717,0.955,IDE,NOT_T8.naive_
ACT_T4.EM_,CCL3,0.08199354,0.955,IDE,NOT_Th1_
ACT_T4.EM_,CCL3,0.12246185,0.955,IDE,NOT_Th17_
ACT_T4.EM_,CCL3,0.08105044,0.955,IDE,NOT_Th2_
ACT_T4.EM_,IDE,0.73321671,0.955,CCL3,ACT_T4.EMRA_
ACT_T4.EM_,IDE,0.49471833,0.955,CCL3,ACT_T8.CM_
ACT_T4.EM_,IDE,0.60686662,0.955,CCL3,ACT_T8.EM_
ACT_T4.EM_,IDE,0.5958939,0.955,CCL3,ACT_T8.EMRA_
ACT_T4.EM_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_T4.EM_,IDE,0.49834167,0.955,CCL3,NOT_MO.classical_
ACT_T4.EMRA_,CCL3,0.5123682,0.955,IDE,ACT_T4.EMRA_
ACT_T4.EMRA_,CCL3,0.51427937,0.955,IDE,ACT_T4.naive_
ACT_T4.EMRA_,CCL3,0.55608362,0.955,IDE,ACT_T8.CM_
ACT_T4.EMRA_,CCL3,0.47038135,0.955,IDE,ACT_T8.EM_
ACT_T4.EMRA_,CCL3,0.0829718,0.955,IDE,ACT_T8.EMRA_
ACT_T4.EMRA_,CCL3,0.12725288,0.955,IDE,ACT_T8.naive_
ACT_T4.EMRA_,CCL3,0.04064775,0.955,IDE,NOT_Basophil_
ACT_T4.EMRA_,CCL3,0.08101804,0.955,IDE,NOT_B.memory_
ACT_T4.EMRA_,CCL3,0.0397082,0.955,IDE,NOT_B.naive_
ACT_T4.EMRA_,CCL3,0.12643352,0.955,IDE,NOT_B.plasma_
ACT_T4.EMRA_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_T4.EMRA_,CCL3,0.12550359,0.955,IDE,NOT_mDC_
ACT_T4.EMRA_,CCL3,0.12701522,0.955,IDE,NOT_MO.classical_
ACT_T4.EMRA_,CCL3,0.12611503,0.955,IDE,NOT_MO.intermediate_
ACT_T4.EMRA_,CCL3,0.12647623,0.955,IDE,NOT_MO.nonclassical_
ACT_T4.EMRA_,CCL3,0.12552767,0.955,IDE,NOT_mTregs_
ACT_T4.EMRA_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_T4.EMRA_,CCL3,0.08109411,0.955,IDE,NOT_NK.bright_
ACT_T4.EMRA_,CCL3,0.04028515,0.955,IDE,NOT_NK.dim_
ACT_T4.EMRA_,CCL3,0.0811129,0.955,IDE,NOT_nTregs_
ACT_T4.EMRA_,CCL3,0.16928764,0.955,IDE,NOT_pDC_
ACT_T4.EMRA_,CCL3,0.12461321,0.955,IDE,NOT_T4.CM_
ACT_T4.EMRA_,CCL3,0.12473455,0.955,IDE,NOT_T4.EM_
ACT_T4.EMRA_,CCL3,0.04057993,0.955,IDE,NOT_T4.EMRA_
ACT_T4.EMRA_,CCL3,0.08146388,0.955,IDE,NOT_T4.naive_
ACT_T4.EMRA_,CCL3,0.08180697,0.955,IDE,NOT_T8.CM_
ACT_T4.EMRA_,CCL3,0.08251699,0.955,IDE,NOT_T8.EM_
ACT_T4.EMRA_,CCL3,0.08203283,0.955,IDE,NOT_T8.EMRA_
ACT_T4.EMRA_,CCL3,0.08101392,0.955,IDE,NOT_T8.naive_
ACT_T4.EMRA_,CCL3,0.08336915,0.955,IDE,NOT_Th1_
ACT_T4.EMRA_,CCL3,0.12451641,0.955,IDE,NOT_Th17_
ACT_T4.EMRA_,CCL3,0.08241024,0.955,IDE,NOT_Th2_
ACT_T4.EMRA_,IDE,0.34570672,0.955,CCL3,ACT_T8.CM_
ACT_T4.EMRA_,IDE,0.42407538,0.955,CCL3,ACT_T8.EM_
ACT_T4.EMRA_,IDE,0.4164077,0.955,CCL3,ACT_T8.EMRA_
ACT_T4.EMRA_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_T4.EMRA_,IDE,0.34823869,0.955,CCL3,NOT_MO.classical_
ACT_T4.naive_,IDE,0.34699623,0.955,CCL3,ACT_T8.CM_
ACT_T4.naive_,IDE,0.42565722,0.955,CCL3,ACT_T8.EM_
ACT_T4.naive_,IDE,0.41796094,0.955,CCL3,ACT_T8.EMRA_
ACT_T4.naive_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_T4.naive_,IDE,0.34953764,0.955,CCL3,NOT_MO.classical_
ACT_T8.CM_,CCL3,0.37520252,0.955,IDE,ACT_T8.CM_
ACT_T8.CM_,CCL3,0.31737721,0.955,IDE,ACT_T8.EM_
ACT_T8.CM_,CCL3,0.055983,0.955,IDE,ACT_T8.EMRA_
ACT_T8.CM_,CCL3,0.08586047,0.955,IDE,ACT_T8.naive_
ACT_T8.CM_,CCL3,0.02742598,0.955,IDE,NOT_Basophil_
ACT_T8.CM_,CCL3,0.05466475,0.955,IDE,NOT_B.memory_
ACT_T8.CM_,CCL3,0.02679205,0.955,IDE,NOT_B.naive_
ACT_T8.CM_,CCL3,0.08530763,0.955,IDE,NOT_B.plasma_
ACT_T8.CM_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_T8.CM_,CCL3,0.08468018,0.955,IDE,NOT_mDC_
ACT_T8.CM_,CCL3,0.08570012,0.955,IDE,NOT_MO.classical_
ACT_T8.CM_,CCL3,0.08509273,0.955,IDE,NOT_MO.intermediate_
ACT_T8.CM_,CCL3,0.08533645,0.955,IDE,NOT_MO.nonclassical_
ACT_T8.CM_,CCL3,0.08469643,0.955,IDE,NOT_mTregs_
ACT_T8.CM_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_T8.CM_,CCL3,0.05471608,0.955,IDE,NOT_NK.bright_
ACT_T8.CM_,CCL3,0.02718133,0.955,IDE,NOT_NK.dim_
ACT_T8.CM_,CCL3,0.05472876,0.955,IDE,NOT_nTregs_
ACT_T8.CM_,CCL3,0.1142223,0.955,IDE,NOT_pDC_
ACT_T8.CM_,CCL3,0.08407943,0.955,IDE,NOT_T4.CM_
ACT_T8.CM_,CCL3,0.08416129,0.955,IDE,NOT_T4.EM_
ACT_T8.CM_,CCL3,0.02738022,0.955,IDE,NOT_T4.EMRA_
ACT_T8.CM_,CCL3,0.05496557,0.955,IDE,NOT_T4.naive_
ACT_T8.CM_,CCL3,0.05519706,0.955,IDE,NOT_T8.CM_
ACT_T8.CM_,CCL3,0.05567613,0.955,IDE,NOT_T8.EM_
ACT_T8.CM_,CCL3,0.05534946,0.955,IDE,NOT_T8.EMRA_
ACT_T8.CM_,CCL3,0.05466197,0.955,IDE,NOT_T8.naive_
ACT_T8.CM_,CCL3,0.0562511,0.955,IDE,NOT_Th1_
ACT_T8.CM_,CCL3,0.08401411,0.955,IDE,NOT_Th17_
ACT_T8.CM_,CCL3,0.0556041,0.955,IDE,NOT_Th2_
ACT_T8.CM_,IDE,0.46025763,0.955,CCL3,ACT_T8.EM_
ACT_T8.CM_,IDE,0.45193574,0.955,CCL3,ACT_T8.EMRA_
ACT_T8.CM_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_T8.CM_,IDE,0.37795052,0.955,CCL3,NOT_MO.classical_
ACT_T8.EM_,CCL3,0.38932383,0.955,IDE,ACT_T8.EM_
ACT_T8.EM_,CCL3,0.06867385,0.955,IDE,ACT_T8.EMRA_
ACT_T8.EM_,CCL3,0.10532428,0.955,IDE,ACT_T8.naive_
ACT_T8.EM_,CCL3,0.03364321,0.955,IDE,NOT_Basophil_
ACT_T8.EM_,CCL3,0.06705677,0.955,IDE,NOT_B.memory_
ACT_T8.EM_,CCL3,0.03286557,0.955,IDE,NOT_B.naive_
ACT_T8.EM_,CCL3,0.10464612,0.955,IDE,NOT_B.plasma_
ACT_T8.EM_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_T8.EM_,CCL3,0.10387644,0.955,IDE,NOT_mDC_
ACT_T8.EM_,CCL3,0.10512758,0.955,IDE,NOT_MO.classical_
ACT_T8.EM_,CCL3,0.10438251,0.955,IDE,NOT_MO.intermediate_
ACT_T8.EM_,CCL3,0.10468147,0.955,IDE,NOT_MO.nonclassical_
ACT_T8.EM_,CCL3,0.10389637,0.955,IDE,NOT_mTregs_
ACT_T8.EM_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_T8.EM_,CCL3,0.06711973,0.955,IDE,NOT_NK.bright_
ACT_T8.EM_,CCL3,0.03334309,0.955,IDE,NOT_NK.dim_
ACT_T8.EM_,CCL3,0.06713529,0.955,IDE,NOT_nTregs_
ACT_T8.EM_,CCL3,0.14011549,0.955,IDE,NOT_pDC_
ACT_T8.EM_,CCL3,0.10313949,0.955,IDE,NOT_T4.CM_
ACT_T8.EM_,CCL3,0.10323992,0.955,IDE,NOT_T4.EM_
ACT_T8.EM_,CCL3,0.03358708,0.955,IDE,NOT_T4.EMRA_
ACT_T8.EM_,CCL3,0.06742578,0.955,IDE,NOT_T4.naive_
ACT_T8.EM_,CCL3,0.06770975,0.955,IDE,NOT_T8.CM_
ACT_T8.EM_,CCL3,0.06829741,0.955,IDE,NOT_T8.EM_
ACT_T8.EM_,CCL3,0.06789669,0.955,IDE,NOT_T8.EMRA_
ACT_T8.EM_,CCL3,0.06705336,0.955,IDE,NOT_T8.naive_
ACT_T8.EM_,CCL3,0.06900273,0.955,IDE,NOT_Th1_
ACT_T8.EM_,CCL3,0.10305937,0.955,IDE,NOT_Th17_
ACT_T8.EM_,CCL3,0.06820906,0.955,IDE,NOT_Th2_
ACT_T8.EM_,IDE,0.38228449,0.955,CCL3,ACT_T8.EMRA_
ACT_T8.EM_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_T8.EM_,IDE,0.31970169,0.955,CCL3,NOT_MO.classical_
ACT_T8.EMRA_,CCL3,0.06743217,0.955,IDE,ACT_T8.EMRA_
ACT_T8.EMRA_,CCL3,0.10341992,0.955,IDE,ACT_T8.naive_
ACT_T8.EMRA_,CCL3,0.03303491,0.955,IDE,NOT_Basophil_
ACT_T8.EMRA_,CCL3,0.06584432,0.955,IDE,NOT_B.memory_
ACT_T8.EMRA_,CCL3,0.03227133,0.955,IDE,NOT_B.naive_
ACT_T8.EMRA_,CCL3,0.10275402,0.955,IDE,NOT_B.plasma_
ACT_T8.EMRA_,CCL3,0,0.955,IDE,NOT_Eosinophil_
ACT_T8.EMRA_,CCL3,0.10199825,0.955,IDE,NOT_mDC_
ACT_T8.EMRA_,CCL3,0.10322677,0.955,IDE,NOT_MO.classical_
ACT_T8.EMRA_,CCL3,0.10249517,0.955,IDE,NOT_MO.intermediate_
ACT_T8.EMRA_,CCL3,0.10278873,0.955,IDE,NOT_MO.nonclassical_
ACT_T8.EMRA_,CCL3,0.10201783,0.955,IDE,NOT_mTregs_
ACT_T8.EMRA_,CCL3,0,0.955,IDE,NOT_Neutrophil_
ACT_T8.EMRA_,CCL3,0.06590615,0.955,IDE,NOT_NK.bright_
ACT_T8.EMRA_,CCL3,0.03274022,0.955,IDE,NOT_NK.dim_
ACT_T8.EMRA_,CCL3,0.06592142,0.955,IDE,NOT_nTregs_
ACT_T8.EMRA_,CCL3,0.13758207,0.955,IDE,NOT_pDC_
ACT_T8.EMRA_,CCL3,0.10127464,0.955,IDE,NOT_T4.CM_
ACT_T8.EMRA_,CCL3,0.10137324,0.955,IDE,NOT_T4.EM_
ACT_T8.EMRA_,CCL3,0.03297979,0.955,IDE,NOT_T4.EMRA_
ACT_T8.EMRA_,CCL3,0.06620666,0.955,IDE,NOT_T4.naive_
ACT_T8.EMRA_,CCL3,0.0664855,0.955,IDE,NOT_T8.CM_
ACT_T8.EMRA_,CCL3,0.06706253,0.955,IDE,NOT_T8.EM_
ACT_T8.EMRA_,CCL3,0.06666905,0.955,IDE,NOT_T8.EMRA_
ACT_T8.EMRA_,CCL3,0.06584098,0.955,IDE,NOT_T8.naive_
ACT_T8.EMRA_,CCL3,0.0677551,0.955,IDE,NOT_Th1_
ACT_T8.EMRA_,CCL3,0.10119596,0.955,IDE,NOT_Th17_
ACT_T8.EMRA_,CCL3,0.06697578,0.955,IDE,NOT_Th2_
ACT_T8.EMRA_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_T8.EMRA_,IDE,0.05639302,0.955,CCL3,NOT_MO.classical_
ACT_T8.naive_,IDE,0,0.955,CCL3,NOT_Basophil_
ACT_T8.naive_,IDE,0.08648932,0.955,CCL3,NOT_MO.classical_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_Basophil_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_B.memory_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_B.naive_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_B.plasma_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_Eosinophil_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_mDC_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_MO.classical_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_MO.intermediate_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_MO.nonclassical_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_mTregs_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_Neutrophil_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_NK.bright_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_NK.dim_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_nTregs_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_pDC_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_T4.CM_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_T4.EM_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_T4.EMRA_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_T4.naive_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_T8.CM_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_T8.EM_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_T8.EMRA_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_T8.naive_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_Th1_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_Th17_
NOT_Basophil_,CCL3,0,0.955,IDE,NOT_Th2_
NOT_Basophil_,IDE,0.02762685,0.955,CCL3,NOT_MO.classical_
NOT_B.memory_,IDE,0.05506512,0.955,CCL3,NOT_MO.classical_
NOT_B.naive_,IDE,0.02698827,0.955,CCL3,NOT_MO.classical_
NOT_B.plasma_,IDE,0.08593243,0.955,CCL3,NOT_MO.classical_
NOT_Eosinophil_,IDE,0,0.955,CCL3,NOT_MO.classical_
NOT_mDC_,IDE,0.08530039,0.955,CCL3,NOT_MO.classical_
NOT_MO.classical_,CCL3,0.08632779,0.955,IDE,NOT_MO.classical_
NOT_MO.classical_,CCL3,0.08571596,0.955,IDE,NOT_MO.intermediate_
NOT_MO.classical_,CCL3,0.08596145,0.955,IDE,NOT_MO.nonclassical_
NOT_MO.classical_,CCL3,0.08531675,0.955,IDE,NOT_mTregs_
NOT_MO.classical_,CCL3,0,0.955,IDE,NOT_Neutrophil_
NOT_MO.classical_,CCL3,0.05511682,0.955,IDE,NOT_NK.bright_
NOT_MO.classical_,CCL3,0.0273804,0.955,IDE,NOT_NK.dim_
NOT_MO.classical_,CCL3,0.05512959,0.955,IDE,NOT_nTregs_
NOT_MO.classical_,CCL3,0.11505887,0.955,IDE,NOT_pDC_
NOT_MO.classical_,CCL3,0.08469523,0.955,IDE,NOT_T4.CM_
NOT_MO.classical_,CCL3,0.08477769,0.955,IDE,NOT_T4.EM_
NOT_MO.classical_,CCL3,0.02758076,0.955,IDE,NOT_T4.EMRA_
NOT_MO.classical_,CCL3,0.05536814,0.955,IDE,NOT_T4.naive_
NOT_MO.classical_,CCL3,0.05560133,0.955,IDE,NOT_T8.CM_
NOT_MO.classical_,CCL3,0.0560839,0.955,IDE,NOT_T8.EM_
NOT_MO.classical_,CCL3,0.05575484,0.955,IDE,NOT_T8.EMRA_
NOT_MO.classical_,CCL3,0.05506232,0.955,IDE,NOT_T8.naive_
NOT_MO.classical_,CCL3,0.05666309,0.955,IDE,NOT_Th1_
NOT_MO.classical_,CCL3,0.08462943,0.955,IDE,NOT_Th17_
NOT_MO.classical_,CCL3,0.05601135,0.955,IDE,NOT_Th2_
ACT_B.memory_,CCL3,0,0.912,CCR5,NOT_mDC_
ACT_B.memory_,CCL3,0,0.912,CCR5,NOT_MO.classical_
ACT_B.memory_,CCL3,0,0.912,CCR5,NOT_MO.intermediate_
ACT_B.memory_,CCL3,0,0.912,CCR5,NOT_mTregs_
ACT_B.memory_,CCL3,0,0.912,CCR5,NOT_pDC_
ACT_B.memory_,CCL3,0,0.912,CCR5,NOT_T4.EM_
ACT_B.memory_,CCL3,0,0.912,CCR5,NOT_T8.CM_
ACT_B.memory_,CCL3,0,0.912,CCR5,NOT_T8.EM_
ACT_B.memory_,CCL3,0,0.912,CCR5,NOT_T8.EMRA_
ACT_mDC_,CCL3,0.4912633,0.912,CCR5,NOT_mDC_
ACT_mDC_,CCL3,0.63867056,0.912,CCR5,NOT_MO.classical_
ACT_mDC_,CCL3,0.48849366,0.912,CCR5,NOT_MO.intermediate_
ACT_mDC_,CCL3,0.18420202,0.912,CCR5,NOT_mTregs_
ACT_mDC_,CCL3,0.53075166,0.912,CCR5,NOT_pDC_
ACT_mDC_,CCL3,0.13040288,0.912,CCR5,NOT_T4.EM_
ACT_mDC_,CCL3,0.38956464,0.912,CCR5,NOT_T8.CM_
ACT_mDC_,CCL3,0.64974978,0.912,CCR5,NOT_T8.EM_
ACT_mDC_,CCL3,0.41320454,0.912,CCR5,NOT_T8.EMRA_
ACT_MO.classical_,CCL3,0.51419088,0.912,CCR5,NOT_mDC_
ACT_MO.classical_,CCL3,0.66847773,0.912,CCR5,NOT_MO.classical_
ACT_MO.classical_,CCL3,0.51129198,0.912,CCR5,NOT_MO.intermediate_
ACT_MO.classical_,CCL3,0.19279885,0.912,CCR5,NOT_mTregs_
ACT_MO.classical_,CCL3,0.55552219,0.912,CCR5,NOT_pDC_
ACT_MO.classical_,CCL3,0.13648887,0.912,CCR5,NOT_T4.EM_
ACT_MO.classical_,CCL3,0.40774588,0.912,CCR5,NOT_T8.CM_
ACT_MO.classical_,CCL3,0.68007403,0.912,CCR5,NOT_T8.EM_
ACT_MO.classical_,CCL3,0.43248907,0.912,CCR5,NOT_T8.EMRA_
ACT_NK.bright_,CCL3,0.4796024,0.912,CCR5,NOT_mDC_
ACT_NK.bright_,CCL3,0.62351072,0.912,CCR5,NOT_MO.classical_
ACT_NK.bright_,CCL3,0.4768985,0.912,CCR5,NOT_MO.intermediate_
ACT_NK.bright_,CCL3,0.1798297,0.912,CCR5,NOT_mTregs_
ACT_NK.bright_,CCL3,0.51815344,0.912,CCR5,NOT_pDC_
ACT_NK.bright_,CCL3,0.12730756,0.912,CCR5,NOT_T4.EM_
ACT_NK.bright_,CCL3,0.38031772,0.912,CCR5,NOT_T8.CM_
ACT_NK.bright_,CCL3,0.63432696,0.912,CCR5,NOT_T8.EM_
ACT_NK.bright_,CCL3,0.40339649,0.912,CCR5,NOT_T8.EMRA_
ACT_NK.dim_,CCL3,0.66865032,0.912,CCR5,NOT_mDC_
ACT_NK.dim_,CCL3,0.86928389,0.912,CCR5,NOT_MO.classical_
ACT_NK.dim_,CCL3,0.6648806,0.912,CCR5,NOT_MO.intermediate_
ACT_NK.dim_,CCL3,0.25071431,0.912,CCR5,NOT_mTregs_
ACT_NK.dim_,CCL3,0.72239727,0.912,CCR5,NOT_pDC_
ACT_NK.dim_,CCL3,0.17748919,0.912,CCR5,NOT_T4.EM_
ACT_NK.dim_,CCL3,0.53022996,0.912,CCR5,NOT_T8.CM_
ACT_NK.dim_,CCL3,0.88436364,0.912,CCR5,NOT_T8.EM_
ACT_NK.dim_,CCL3,0.56240584,0.912,CCR5,NOT_T8.EMRA_
ACT_pDC_,CCL3,0.37768562,0.912,CCR5,NOT_mDC_
ACT_pDC_,CCL3,0.49101304,0.912,CCR5,NOT_MO.classical_
ACT_pDC_,CCL3,0.3755563,0.912,CCR5,NOT_MO.intermediate_
ACT_pDC_,CCL3,0.14161541,0.912,CCR5,NOT_mTregs_
ACT_pDC_,CCL3,0.40804446,0.912,CCR5,NOT_pDC_
ACT_pDC_,CCL3,0.10025437,0.912,CCR5,NOT_T4.EM_
ACT_pDC_,CCL3,0.29949919,0.912,CCR5,NOT_T8.CM_
ACT_pDC_,CCL3,0.4995308,0.912,CCR5,NOT_T8.EM_
ACT_pDC_,CCL3,0.31767367,0.912,CCR5,NOT_T8.EMRA_
ACT_T4.CM_,CCL3,0.41644245,0.912,CCR5,NOT_mDC_
ACT_T4.CM_,CCL3,0.54139915,0.912,CCR5,NOT_MO.classical_
ACT_T4.CM_,CCL3,0.41409463,0.912,CCR5,NOT_MO.intermediate_
ACT_T4.CM_,CCL3,0.15614751,0.912,CCR5,NOT_mTregs_
ACT_T4.CM_,CCL3,0.44991662,0.912,CCR5,NOT_pDC_
ACT_T4.CM_,CCL3,0.11054214,0.912,CCR5,NOT_T4.EM_
ACT_T4.CM_,CCL3,0.3302328,0.912,CCR5,NOT_T8.CM_
ACT_T4.CM_,CCL3,0.55079098,0.912,CCR5,NOT_T8.EM_
ACT_T4.CM_,CCL3,0.35027227,0.912,CCR5,NOT_T8.EMRA_
ACT_T4.EM_,CCL3,0.50489639,0.912,CCR5,NOT_mDC_
ACT_T4.EM_,CCL3,0.65639436,0.912,CCR5,NOT_MO.classical_
ACT_T4.EM_,CCL3,0.50204988,0.912,CCR5,NOT_MO.intermediate_
ACT_T4.EM_,CCL3,0.18931383,0.912,CCR5,NOT_mTregs_
ACT_T4.EM_,CCL3,0.54548059,0.912,CCR5,NOT_pDC_
ACT_T4.EM_,CCL3,0.1340217,0.912,CCR5,NOT_T4.EM_
ACT_T4.EM_,CCL3,0.40037548,0.912,CCR5,NOT_T8.CM_
ACT_T4.EM_,CCL3,0.66778104,0.912,CCR5,NOT_T8.EM_
ACT_T4.EM_,CCL3,0.42467142,0.912,CCR5,NOT_T8.EMRA_
ACT_T4.EMRA_,CCL3,0.51336711,0.912,CCR5,NOT_mDC_
ACT_T4.EMRA_,CCL3,0.66740677,0.912,CCR5,NOT_MO.classical_
ACT_T4.EMRA_,CCL3,0.51047284,0.912,CCR5,NOT_MO.intermediate_
ACT_T4.EMRA_,CCL3,0.19248997,0.912,CCR5,NOT_mTregs_
ACT_T4.EMRA_,CCL3,0.5546322,0.912,CCR5,NOT_pDC_
ACT_T4.EMRA_,CCL3,0.1362702,0.912,CCR5,NOT_T4.EM_
ACT_T4.EMRA_,CCL3,0.40709264,0.912,CCR5,NOT_T8.CM_
ACT_T4.EMRA_,CCL3,0.6789845,0.912,CCR5,NOT_T8.EM_
ACT_T4.EMRA_,CCL3,0.43179619,0.912,CCR5,NOT_T8.EMRA_
ACT_T8.CM_,CCL3,0.3463807,0.912,CCR5,NOT_mDC_
ACT_T8.CM_,CCL3,0.45031484,0.912,CCR5,NOT_MO.classical_
ACT_T8.CM_,CCL3,0.34442788,0.912,CCR5,NOT_MO.intermediate_
ACT_T8.CM_,CCL3,0.12987745,0.912,CCR5,NOT_mTregs_
ACT_T8.CM_,CCL3,0.37422321,0.912,CCR5,NOT_pDC_
ACT_T8.CM_,CCL3,0.09194467,0.912,CCR5,NOT_T4.EM_
ACT_T8.CM_,CCL3,0.27467485,0.912,CCR5,NOT_T8.CM_
ACT_T8.CM_,CCL3,0.4581266,0.912,CCR5,NOT_T8.EM_
ACT_T8.CM_,CCL3,0.29134291,0.912,CCR5,NOT_T8.EMRA_
ACT_T8.EM_,CCL3,0.42490215,0.912,CCR5,NOT_mDC_
ACT_T8.EM_,CCL3,0.55239725,0.912,CCR5,NOT_MO.classical_
ACT_T8.EM_,CCL3,0.42250664,0.912,CCR5,NOT_MO.intermediate_
